image,tx_power,idx,y,pred,ok,acc,t_encode,t_decode
51,-80,51,do not enter,,0,0.0,0.0027115789998788387,1.4809993444941938e-06
52,-80,52,do not enter,,0,0.0,0.0027270970022073016,1.6289995983242989e-06
53,-80,53,do not enter,,0,0.0,0.0026943199991364963,1.2589989637490362e-06
54,-80,54,do not enter,,0,0.0,0.001960218000021996,1.3700009731110185e-06
55,-80,55,do not enter,,0,0.0,0.004917681999359047,1.5549994714092463e-06
56,-80,56,do not enter,,0,0.0,0.0027596709987847134,1.4619981811847538e-06
57,-80,57,do not enter,,0,0.0,0.0019461800002318341,1.7220008885487914e-06
58,-80,58,do not enter,,0,0.0,0.0031296849992941134,1.9069993868470192e-06
59,-80,59,do not enter,,0,0.0,0.0022406399984902237,1.5379991964437068e-06
60,-70,0,speed limit is 30,,0,0.0,0.0037721959997725207,1.630000042496249e-06
61,-70,1,speed limit is 30,,0,0.0,0.006903157998749521,1.2779964890796691e-06
62,-70,2,speed limit is 30,,0,0.0,0.0032708680009818636,1.3710014172829688e-06
63,-70,3,speed limit is 30,,0,0.0,0.00962093999987701,1.5379991964437068e-06
64,-70,4,speed limit is 30,,0,0.0,0.002040178998868214,1.481999788666144e-06
65,-70,5,speed limit is 30,,0,0.0,0.0029781500015815254,1.4260003808885813e-06
66,-70,6,speed limit is 30,,0,0.0,0.004234672000166029,1.1669981176964939e-06
67,-70,7,speed limit is 30,,0,0.0,0.00206003100174712,3.1660019885748625e-06
68,-70,8,speed limit is 30,,0,0.0,0.0022232150004128926,1.1110023478977382e-06
69,-70,9,speed limit is 30,,0,0.0,0.0030536490012309514,1.5000005078036338e-06
70,-70,10,speed limit is 50,,0,0.0,0.009294667001086054,1.5549994714092463e-06
71,-70,11,speed limit is 50,,0,0.0,0.002823595998052042,1.3509998098015785e-06
72,-70,12,speed limit is 50,,0,0.0,0.001627759000257356,1.443997462047264e-06
73,-70,13,speed limit is 50,,0,0.0,0.0018837919997167774,1.4809993444941938e-06
74,-70,14,speed limit is 50,,0,0.0,0.002781374001642689,1.1669981176964939e-06
75,-70,15,speed limit is 50,,0,0.0,0.004140357999858679,1.4260003808885813e-06
76,-70,16,speed limit is 50,,0,0.0,0.004222004998155171,1.5559999155811965e-06
77,-70,17,speed limit is 50,,0,0.0,0.005271084999549203,1.7220008885487914e-06
78,-70,18,speed limit is 50,,0,0.0,0.009377258000313304,1.630000042496249e-06
79,-70,19,speed limit is 50,,0,0.0,0.003153758003463736,2.1849991753697395e-06
80,-70,20,speed limit is 60,,0,0.0,0.005978188000881346,2.963002771139145e-06
81,-70,21,speed limit is 60,,0,0.0,0.00884604299790226,1.5000005078036338e-06
82,-70,22,speed limit is 60,,0,0.0,0.003357719000632642,1.8520004232414067e-06
83,-70,23,speed limit is 60,,0,0.0,0.003013056000781944,2.278000465594232e-06
84,-70,24,speed limit is 60,,0,0.0,0.0044642239990935195,1.5189980331342667e-06
85,-70,25,speed limit is 60,,0,0.0,0.005716913001378998,1.4069992175791413e-06
86,-70,26,speed limit is 60,,0,0.0,0.00547717500012368,1.4070028555579484e-06
87,-70,27,speed limit is 60,,0,0.0,0.002932686998974532,2.7220012270845473e-06
88,-70,28,speed limit is 60,,0,0.0,0.008303345002786955,1.7589991330169141e-06
89,-70,29,speed limit is 60,,0,0.0,0.004391540001961403,1.462998625356704e-06
90,-70,30,speed limit is 80,,0,0.0,0.004314578000048641,3.110999386990443e-06
91,-70,31,speed limit is 80,,0,0.0,0.0029821870011801366,1.5179975889623165e-06
92,-70,32,speed limit is 80,,0,0.0,0.002064807998976903,1.2599994079209864e-06
93,-70,33,speed limit is 80,,0,0.0,0.0020448830000532325,3.0179980967659503e-06
94,-70,34,speed limit is 80,,0,0.0,0.0030708339982084,2.8510003176052123e-06
95,-70,35,speed limit is 80,,0,0.0,0.002082271999825025,2.5000008463393897e-06
96,-70,36,speed limit is 80,,0,0.0,0.003123517999483738,3.05499997921288e-06
97,-70,37,speed limit is 80,,0,0.0,0.0028683370001090225,1.3710014172829688e-06
98,-70,38,speed limit is 80,,0,0.0,0.002252603000670206,1.3520002539735287e-06
99,-70,39,speed limit is 80,,0,0.0,0.0022543620034412015,2.649001544341445e-06
100,-70,40,pedestrian crossing,,0,0.0,0.0029963159977342,1.2220007192809135e-06
101,-70,41,pedestrian crossing,,0,0.0,0.003977341002610046,2.0740008039865643e-06
102,-70,42,pedestrian crossing,,0,0.0,0.002028771999903256,2.314998710062355e-06
103,-70,43,pedestrian crossing,,0,0.0,0.0021502710005734116,1.8520004232414067e-06
104,-70,44,pedestrian crossing,,0,0.0,0.0021600479994958732,1.630000042496249e-06
105,-70,45,pedestrian crossing,,0,0.0,0.003155517999402946,1.7959973774850368e-06
106,-70,46,pedestrian crossing,,0,0.0,0.0021435300004668534,1.444001100026071e-06
107,-70,47,pedestrian crossing,,0,0.0,0.002815465999447042,1.3889984984416515e-06
108,-70,48,pedestrian crossing,,0,0.0,0.00220501099829562,1.444001100026071e-06
109,-70,49,pedestrian crossing,,0,0.0,0.005852153000887483,1.4999968698248267e-06
110,-70,50,do not enter,,0,0.0,0.002828243999829283,1.5559999155811965e-06
111,-70,51,do not enter,,0,0.0,0.0027835780019813683,1.462998625356704e-06
112,-70,52,do not enter,,0,0.0,0.002968074997625081,1.5740006347186863e-06
113,-70,53,do not enter,,0,0.0,0.0027725030013243668,2.7220012270845473e-06
114,-70,54,do not enter,,0,0.0,0.0019450869986030739,1.8329992599319667e-06
115,-70,55,do not enter,,0,0.0,0.004867367999395356,1.7410020518582314e-06
116,-70,56,do not enter,,0,0.0,0.0028086329984944314,1.4069992175791413e-06
117,-70,57,do not enter,,0,0.0,0.002168140999856405,1.462998625356704e-06
118,-70,58,do not enter,,0,0.0,0.0030686669997521676,1.7599995771888644e-06
119,-70,59,do not enter,,0,0.0,0.0024377310001000296,1.6289995983242989e-06
120,-60,0,speed limit is 30,,0,0.0,0.003782251002121484,1.5560035535600036e-06
121,-60,1,speed limit is 30,,0,0.0,0.0058763930028362665,1.5920013538561761e-06
122,-60,2,speed limit is 30,,0,0.0,0.0031671470023866277,1.5559999155811965e-06
123,-60,3,speed limit is 30,,0,0.0,0.009567126002366422,2.0369989215396345e-06
124,-60,4,speed limit is 30,,0,0.0,0.0020783640029549133,1.314998371526599e-06
125,-60,5,speed limit is 30,,0,0.0,0.0030074269998294767,1.5000005078036338e-06
126,-60,6,speed limit is 30,,0,0.0,0.004193579999991925,1.6670019249431789e-06
127,-60,7,speed limit is 30,,0,0.0,0.0023535829968750477,1.9079998310189694e-06
128,-60,8,speed limit is 30,,0,0.0,0.002479896000295412,1.5189980331342667e-06
129,-60,9,speed limit is 30,,0,0.0,0.0029476499985321425,1.7409984138794243e-06
130,-60,10,speed limit is 50,,0,0.0,0.00921711200135178,1.2220007192809135e-06
131,-60,11,speed limit is 50,,0,0.0,0.002844410999387037,1.7780002963263541e-06
132,-60,12,speed limit is 50,,0,0.0,0.0016646100011712406,1.315002009505406e-06
133,-60,13,speed limit is 50,,0,0.0,0.0018553490008343942,1.5000005078036338e-06
134,-60,14,speed limit is 50,,0,0.0,0.002855725000699749,1.314998371526599e-06
135,-60,15,speed limit is 50,,0,0.0,0.004134062000957783,2.277000021422282e-06
136,-60,16,speed limit is 50,,0,0.0,0.004389632002130384,2.46299896389246e-06
137,-60,17,speed limit is 50,,0,0.0,0.005570489000092493,1.6480007616337389e-06
138,-60,18,speed limit is 50,,0,0.0,0.009630013999412768,1.443997462047264e-06
139,-60,19,speed limit is 50,,0,0.0,0.003134702998067951,1.186002918984741e-06
140,-60,20,speed limit is 60,,0,0.0,0.005968039997242158,1.6670019249431789e-06
141,-60,21,speed limit is 60,,0,0.0,0.009044798996910686,1.9260005501564592e-06
142,-60,22,speed limit is 60,,0,0.0,0.0033200709985976573,1.5370023902505636e-06
143,-60,23,speed limit is 60,,0,0.0,0.0029099469975335523,1.4260003808885813e-06
144,-60,24,speed limit is 60,,0,0.0,0.0044648729999607895,1.8520004232414067e-06
145,-60,25,speed limit is 60,,0,0.0,0.005691635997209232,1.2780001270584762e-06
146,-60,26,speed limit is 60,,0,0.0,0.005256844997347798,1.5740006347186863e-06
147,-60,27,speed limit is 60,,0,0.0,0.0028447810000216123,1.3889984984416515e-06
148,-60,28,speed limit is 60,,0,0.0,0.008078514998487663,1.5549994714092463e-06
149,-60,29,speed limit is 60,,0,0.0,0.0043158190019312315,1.7780002963263541e-06
150,-60,30,speed limit is 80,,0,0.0,0.00415780199909932,1.2599994079209864e-06
151,-60,31,speed limit is 80,,0,0.0,0.0029940189997432753,1.8520004232414067e-06
152,-60,32,speed limit is 80,,0,0.0,0.002302971999597503,1.6480007616337389e-06
153,-60,33,speed limit is 80,,0,0.0,0.002100308000080986,1.315002009505406e-06
154,-60,34,speed limit is 80,,0,0.0,0.0031140370010689367,1.5369987522717565e-06
155,-60,35,speed limit is 80,,0,0.0,0.0021461959986481816,1.3710014172829688e-06
156,-60,36,speed limit is 80,,0,0.0,0.0031093520010472275,1.333999534836039e-06
157,-60,37,speed limit is 80,,0,0.0,0.0029407059992081486,1.4079996617510915e-06
158,-60,38,speed limit is 80,,0,0.0,0.002252177000627853,1.5000005078036338e-06
159,-60,39,speed limit is 80,,0,0.0,0.0022871580003993586,1.463002263335511e-06
160,-60,40,pedestrian crossing,,0,0.0,0.0030209260003175586,1.6670019249431789e-06
161,-60,41,pedestrian crossing,,0,0.0,0.003952525999920908,1.5740006347186863e-06
162,-60,42,pedestrian crossing,,0,0.0,0.00202823500148952,1.5370023902505636e-06
163,-60,43,pedestrian crossing,,0,0.0,0.002150863001588732,1.3140015653334558e-06
164,-60,44,pedestrian crossing,,0,0.0,0.0022280660014075693,1.5559999155811965e-06
165,-60,45,pedestrian crossing,,0,0.0,0.003096296000876464,1.5740006347186863e-06
166,-60,46,pedestrian crossing,,0,0.0,0.002087233999191085,1.314998371526599e-06
167,-60,47,pedestrian crossing,,0,0.0,0.002836632997059496,1.7780002963263541e-06
168,-60,48,pedestrian crossing,,0,0.0,0.0021870660020795185,1.4449979062192142e-06
169,-60,49,pedestrian crossing,,0,0.0,0.005719450000469806,1.5369987522717565e-06
170,-60,50,do not enter,,0,0.0,0.002786225999443559,3.1849995139054954e-06
171,-60,51,do not enter,,0,0.0,0.002917353998782346,1.481999788666144e-06
172,-60,52,do not enter,,0,0.0,0.0029566869998234324,1.7039965314324945e-06
173,-60,53,do not enter,,0,0.0,0.0029855939974368084,2.5740009732544422e-06
174,-60,54,do not enter,,0,0.0,0.00192490300105419,3.2220013963524252e-06
175,-60,55,do not enter,,0,0.0,0.004942884999763919,1.4260003808885813e-06
176,-60,56,do not enter,,0,0.0,0.00275865299772704,1.6659978427924216e-06
177,-60,57,do not enter,,0,0.0,0.0019565689981391188,1.963002432603389e-06
178,-60,58,do not enter,,0,0.0,0.0031378889980260283,1.1299998732283711e-06
179,-60,59,do not enter,,0,0.0,0.0021908810012973845,1.5930017980281264e-06
180,-50,0,speed limit is 30,,0,0.0,0.003753435998078203,1.9260005501564592e-06
181,-50,1,speed limit is 30,,0,0.0,0.005889041000045836,1.4810029824730009e-06
182,-50,2,speed limit is 30,,0,0.0,0.003113721999397967,1.463002263335511e-06
183,-50,3,speed limit is 30,,0,0.0,0.009607403000700288,1.3710014172829688e-06
184,-50,4,speed limit is 30,,0,0.0,0.0020650869992095977,1.6849990061018616e-06
185,-50,5,speed limit is 30,,0,0.0,0.0030079269999987446,1.333999534836039e-06
186,-50,6,speed limit is 30,,0,0.0,0.004210615999909351,1.6289995983242989e-06
187,-50,7,speed limit is 30,,0,0.0,0.002048179998382693,1.5369987522717565e-06
188,-50,8,speed limit is 30,,0,0.0,0.0021985849998600315,1.5189980331342667e-06
189,-50,9,speed limit is 30,,0,0.0,0.0028290209993429016,1.4450015441980213e-06
190,-50,10,speed limit is 50,,0,0.0,0.00989247399775195,3.1480012694373727e-06
191,-50,11,speed limit is 50,,0,0.0,0.0028414469998097047,1.5180012269411236e-06
192,-50,12,speed limit is 50,,0,0.0,0.0016254990005108994,1.7230013327207416e-06
193,-50,13,speed limit is 50,,0,0.0,0.001883736997115193,1.4069992175791413e-06
194,-50,14,speed limit is 50,,0,0.0,0.002860242999304319,1.2589989637490362e-06
195,-50,15,speed limit is 50,,0,0.0,0.004110042998945573,3.221997758373618e-06
196,-50,16,speed limit is 50,,0,0.0,0.004171764998318395,1.5000005078036338e-06
197,-50,17,speed limit is 50,,0,0.0,0.005336473001079867,1.424999936716631e-06
198,-50,18,speed limit is 50,,0,0.0,0.00931605500227306,1.443997462047264e-06
199,-50,19,speed limit is 50,,0,0.0,0.0031437399993592408,1.6849990061018616e-06
200,-50,20,speed limit is 60,,0,0.0,0.005951668998022797,2.2959975467529148e-06
201,-50,21,speed limit is 60,,0,0.0,0.008896097002434544,1.8329992599319667e-06
202,-50,22,speed limit is 60,,0,0.0,0.0032615349991829135,1.463002263335511e-06
203,-50,23,speed limit is 60,,0,0.0,0.002994296999531798,1.6480007616337389e-06
204,-50,24,speed limit is 60,,0,0.0,0.004429743999935454,1.3889984984416515e-06
205,-50,25,speed limit is 60,,0,0.0,0.005686043001333019,1.444001100026071e-06
206,-50,26,speed limit is 60,,0,0.0,0.005241974002274219,1.167001755675301e-06
207,-50,27,speed limit is 60,,0,0.0,0.0028787430019292515,1.4809993444941938e-06
208,-50,28,speed limit is 60,,0,0.0,0.008121626000502147,1.2589989637490362e-06
209,-50,29,speed limit is 60,,0,0.0,0.004340207997302059,1.444001100026071e-06
210,-50,30,speed limit is 80,,0,0.0,0.0042167639985564165,1.314998371526599e-06
211,-50,31,speed limit is 80,,0,0.0,0.002991908997501014,1.5000005078036338e-06
212,-50,32,speed limit is 80,,0,0.0,0.0021064560023660306,1.462998625356704e-06
213,-50,33,speed limit is 80,,0,0.0,0.002068660000077216,1.5000005078036338e-06
214,-50,34,speed limit is 80,,0,0.0,0.003049538001505425,2.8329995984677225e-06
215,-50,35,speed limit is 80,,0,0.0,0.002045327000814723,1.463002263335511e-06
216,-50,36,speed limit is 80,,0,0.0,0.0030925740029488225,1.3700009731110185e-06
217,-50,37,speed limit is 80,,0,0.0,0.0030245560010371264,1.5740006347186863e-06
218,-50,38,speed limit is 80,,0,0.0,0.002225677002570592,2.630000381032005e-06
219,-50,39,speed limit is 80,,0,0.0,0.0022519369995279703,1.315002009505406e-06
220,-50,40,pedestrian crossing,,0,0.0,0.003244701998482924,1.296000846195966e-06
221,-50,41,pedestrian crossing,,0,0.0,0.004019267002149718,1.6480007616337389e-06
222,-50,42,pedestrian crossing,,0,0.0,0.0020976599989808165,1.5559999155811965e-06
223,-50,43,pedestrian crossing,,0,0.0,0.0021763629993074574,1.8520004232414067e-06
224,-50,44,pedestrian crossing,,0,0.0,0.0024084899996523745,1.3890021364204586e-06
225,-50,45,pedestrian crossing,,0,0.0,0.0031612950006092433,1.9069993868470192e-06
226,-50,46,pedestrian crossing,,0,0.0,0.0021784550008305814,1.2780001270584762e-06
227,-50,47,pedestrian crossing,,0,0.0,0.002983630998642184,1.5370023902505636e-06
228,-50,48,pedestrian crossing,,0,0.0,0.0023162129982665647,1.6859994502738118e-06
229,-50,49,pedestrian crossing,,0,0.0,0.0057024870002351236,1.776999852154404e-06
230,-50,50,do not enter,,0,0.0,0.0027556890017876867,1.5189980331342667e-06
231,-50,51,do not enter,,0,0.0,0.0027729300018108916,3.0189985409379005e-06
232,-50,52,do not enter,,0,0.0,0.002760985000350047,1.8880018615163863e-06
233,-50,53,do not enter,,0,0.0,0.002696616000321228,1.5369987522717565e-06
234,-50,54,do not enter,,0,0.0,0.0019322539992572274,1.2589989637490362e-06
235,-50,55,do not enter,,0,0.0,0.00490123700001277,1.462998625356704e-06
236,-50,56,do not enter,,0,0.0,0.0027956150006502867,1.2589989637490362e-06
237,-50,57,do not enter,,0,0.0,0.001907828998810146,1.6479971236549318e-06
238,-50,58,do not enter,,0,0.0,0.0030744260002393275,1.4809993444941938e-06
239,-50,59,do not enter,,0,0.0,0.0022635280001850333,2.092001523124054e-06
240,-40,0,speed limit is 30,speed limit is 30,1,1.0,0.0037422699970193207,0.6866698619996896
241,-40,1,speed limit is 30,speed limit is 30,1,1.0,0.005904263001866639,0.6576582279994909
242,-40,2,speed limit is 30,,0,0.6666666666666666,0.003177239999786252,1.5559999155811965e-06
243,-40,3,speed limit is 30,speed limit is 30,1,0.75,0.009870900998066645,0.6769313490003697
244,-40,4,speed limit is 30,,0,0.6,0.00207982700158027,1.6479971236549318e-06
245,-40,5,speed limit is 30,speed limit is 30,1,0.6666666666666666,0.003055314999073744,0.6730549879976024
246,-40,6,speed limit is 30,speed limit is 30,1,0.7142857142857143,0.005134994000400184,0.6590062300019781
247,-40,7,speed limit is 30,speed limit is 30,1,0.75,0.0021451039974635933,0.6795611510024173
248,-40,8,speed limit is 30,speed limit is 50,0,0.6666666666666666,0.0023089349997462705,0.6582709240028635
249,-40,9,speed limit is 30,speed limit is 30,1,0.7,0.00291746600123588,0.6793137460008438
250,-40,10,speed limit is 50,speed limit is 60,0,0.6363636363636364,0.00970727200183319,0.6578521700030251
251,-40,11,speed limit is 50,speed limit is 50,1,0.6666666666666666,0.00329838700054097,0.677141883999866
252,-40,12,speed limit is 50,,0,0.6153846153846154,0.0019132359993818682,3.0000010156072676e-06
253,-40,13,speed limit is 50,speed limit is 50,1,0.6428571428571429,0.0020459200022742152,0.6664590670006874
254,-40,14,speed limit is 50,speed limit is 50,1,0.6666666666666666,0.0035306800018588547,0.6594939280003018
255,-40,15,speed limit is 50,speed limit is 50,1,0.6875,0.004225393997330684,0.6824686709987873
256,-40,16,speed limit is 50,speed limit is 50,1,0.7058823529411765,0.004400187997816829,0.6583574229989608
257,-40,17,speed limit is 50,,0,0.6666666666666666,0.0060240019993216265,1.5179975889623165e-06
258,-40,18,speed limit is 50,,0,0.631578947368421,0.009748734999448061,1.462998625356704e-06
259,-40,19,speed limit is 50,speed limit is 50,1,0.65,0.0031215919989335816,0.6585727719975694
260,-40,20,speed limit is 60,speed limit is 60,1,0.6666666666666666,0.0062796659985906444,0.677668079999421
261,-40,21,speed limit is 60,,0,0.6363636363636364,0.009150519999820972,1.2969976523891091e-06
262,-40,22,speed limit is 60,speed limit is 60,1,0.6521739130434783,0.003416439998545684,0.6608858930012502
263,-40,23,speed limit is 60,speed limit is 60,1,0.6666666666666666,0.0031162220002443064,0.6816440879993024
264,-40,24,speed limit is 60,,0,0.64,0.004656166998756817,1.4449979062192142e-06
265,-40,25,speed limit is 60,,0,0.6153846153846154,0.0062919069969211705,1.796001015463844e-06
266,-40,26,speed limit is 60,speed limit is 60,1,0.6296296296296297,0.00543804600238218,0.6825509109985433
267,-40,27,speed limit is 60,speed limit is 60,1,0.6428571428571429,0.0028851140014012344,0.6594983899994986
268,-40,28,speed limit is 60,speed limit is 60,1,0.6551724137931034,0.008187162002286641,0.6843786489989725
269,-40,29,speed limit is 60,,0,0.6333333333333333,0.004307282000809209,1.5559999155811965e-06
270,-40,30,speed limit is 80,speed limit is 80,1,0.6451612903225806,0.004220171002089046,0.6594497429978219
271,-40,31,speed limit is 80,speed limit is 80,1,0.65625,0.0030286859982879832,0.6782599260004645
272,-40,32,speed limit is 80,speed limit is 80,1,0.6666666666666666,0.0021110859997861553,0.659553296998638
273,-40,33,speed limit is 80,speed limit is 80,1,0.6764705882352942,0.0020722160006698687,0.6583245159999933
274,-40,34,speed limit is 80,speed limit is 80,1,0.6857142857142857,0.0029775760012853425,0.6812931480017141
275,-40,35,speed limit is 80,speed limit is 80,1,0.6944444444444444,0.002041309002379421,0.6597134430012375
276,-40,36,speed limit is 80,speed limit is 80,1,0.7027027027027027,0.0030544820001523476,0.6791144330018142
277,-40,37,speed limit is 80,speed limit is 60,0,0.6842105263157895,0.0029158360011933837,0.6752299990002939
278,-40,38,speed limit is 80,,0,0.6666666666666666,0.002313676002813736,2.7220012270845473e-06
279,-40,39,speed limit is 80,speed limit is 80,1,0.675,0.002311545998963993,0.7039887839964649
280,-40,40,pedestrian crossing,,0,0.6585365853658537,0.0030099460018391255,1.5189980331342667e-06
281,-40,41,pedestrian crossing,,0,0.6428571428571429,0.003993415000877576,1.4260003808885813e-06
282,-40,42,pedestrian crossing,pedestrian crossing,1,0.6511627906976745,0.0020805489984923042,0.6865096969995648
283,-40,43,pedestrian crossing,pedestrian crossing,1,0.6590909090909091,0.0021393639981397428,0.6637869500009401
284,-40,44,pedestrian crossing,pedestrian crossing,1,0.6666666666666666,0.0021652880022884347,0.6792793380009243
285,-40,45,pedestrian crossing,pedestrian crossing,1,0.6739130434782609,0.003116240000963444,0.6600537169979361
286,-40,46,pedestrian crossing,pedestrian crossing,1,0.6808510638297872,0.0021383070015872363,0.6742222510001739
287,-40,47,pedestrian crossing,pedestrian crossing,1,0.6875,0.0027438369979790878,0.6612808309982938
288,-40,48,pedestrian crossing,do not enter,0,0.673469387755102,0.0022470469994004816,0.6621377650008071
289,-40,49,pedestrian crossing,pedestrian crossing,1,0.68,0.0059246700002404395,0.6859717769984854
290,-40,50,do not enter,pedestrian crossing,0,0.6666666666666666,0.0029747610024060123,0.6592397630010964
291,-40,51,do not enter,pedestrian crossing,0,0.6538461538461539,0.002850818000297295,0.676622110997414
292,-40,52,do not enter,pedestrian crossing,0,0.6415094339622641,0.0026975969994964544,0.6600916419993155
293,-40,53,do not enter,pedestrian crossing,0,0.6296296296296297,0.002758689002803294,0.6834838060021866
294,-40,54,do not enter,pedestrian crossing,0,0.6181818181818182,0.002106937998178182,0.6613247010027408
295,-40,55,do not enter,pedestrian crossing,0,0.6071428571428571,0.004998589000024367,0.6868605810013833
296,-40,56,do not enter,do not enter,1,0.6140350877192983,0.0029973720011184923,0.6742493609999656
297,-40,57,do not enter,pedestrian crossing,0,0.603448275862069,0.0019856239996443037,0.6728365819981263
298,-40,58,do not enter,pedestrian crossing,0,0.5932203389830508,0.0031958330000634305,0.681950305999635
299,-40,59,do not enter,pedestrian crossing,0,0.5833333333333334,0.002221751001343364,0.660398655996687
300,-30,0,speed limit is 30,speed limit is 30,1,1.0,0.003924471999198431,0.6807779500013567
301,-30,1,speed limit is 30,speed limit is 30,1,1.0,0.0058754109995788895,0.6595974810006737
302,-30,2,speed limit is 30,speed limit is 30,1,1.0,0.0031188150023808703,0.682153321999067
303,-30,3,speed limit is 30,speed limit is 30,1,1.0,0.009677568999904906,0.6594808529989677
304,-30,4,speed limit is 30,speed limit is 30,1,1.0,0.0021981220015732106,0.678126925999095
305,-30,5,speed limit is 30,speed limit is 30,1,1.0,0.0029878339992137626,0.6571828989981441
306,-30,6,speed limit is 30,speed limit is 30,1,1.0,0.004280542001652066,0.6599020139983622
307,-30,7,speed limit is 30,speed limit is 30,1,1.0,0.0020750490002683364,0.683236938999471
308,-30,8,speed limit is 30,speed limit is 50,0,0.8888888888888888,0.0022144180002214853,0.6580389250011649
309,-30,9,speed limit is 30,speed limit is 30,1,0.9,0.0029043719987384975,0.6829989969992312
310,-30,10,speed limit is 50,speed limit is 60,0,0.8181818181818182,0.009324907001428073,0.658268349001446
311,-30,11,speed limit is 50,speed limit is 50,1,0.8333333333333334,0.0028632249996007886,0.6807613210003183
